"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.516040670E-1,1.109671518E-1,-2.931207791E-2,9.790533066E0
9.540893280E-1,1.013958603E-1,-3.170489892E-2,9.797711372E0
9.565746400E-1,1.157527938E-1,-1.974078640E-2,9.807282448E0
9.590599010E-1,1.157527938E-1,-2.213360928E-2,9.785747528E0
9.615451610E-1,1.085743308E-1,-2.691925503E-2,9.778569221E0
9.640304220E-1,1.229312643E-1,-5.982056609E-4,9.785747528E0
9.665156820E-1,1.325025558E-1,8.973085321E-3,9.797711372E0
9.690009940E-1,1.325025558E-1,-3.888336942E-2,9.795318604E0
9.714862550E-1,1.396810263E-1,-2.452643216E-2,9.790533066E0
9.739715150E-1,1.013958603E-1,-5.383851007E-3,9.790533066E0
9.764567760E-1,1.061815023E-1,-2.452643216E-2,9.797711372E0
9.789420360E-1,1.085743308E-1,-7.776673418E-3,9.780961990E0
9.814273490E-1,1.061815023E-1,-2.691925503E-2,9.795318604E0
9.839126090E-1,1.301097274E-1,-3.170489892E-2,9.797711372E0
9.863978690E-1,1.085743308E-1,-2.452643216E-2,9.800104141E0
9.888831300E-1,1.013958603E-1,-7.776673418E-3,9.807282448E0
9.913683900E-1,1.205384433E-1,-3.170489892E-2,9.792925835E0
9.938537030E-1,1.205384433E-1,-2.452643216E-2,9.800104141E0
9.963389630E-1,8.703892678E-2,-1.016949583E-2,9.797711372E0
9.988242240E-1,9.182456881E-2,-2.213360928E-2,9.790533066E0
1.001309484E0,1.205384433E-1,-2.691925503E-2,9.802496910E0
1.003794797E0,9.900303930E-2,-3.170489892E-2,9.804889679E0
1.006280057E0,1.013958603E-1,-1.495514158E-2,9.804889679E0
1.008765317E0,1.301097274E-1,-3.409772366E-2,9.802496910E0
1.011250578E0,1.325025558E-1,-1.256231871E-2,9.812067986E0
1.013735838E0,1.109671518E-1,-2.931207791E-2,9.788140297E0
1.016221151E0,1.372881979E-1,-2.452643216E-2,9.788140297E0
1.018706411E0,1.061815023E-1,-5.982056609E-4,9.795318604E0
1.021191672E0,1.133599728E-1,-5.982056609E-4,9.804889679E0
1.023676932E0,1.085743308E-1,-2.213360928E-2,9.800104141E0
1.026162192E0,1.085743308E-1,-4.396811500E-2,9.812067986E0
1.028647505E0,1.205384433E-1,-4.127619043E-2,9.800104141E0
1.031132765E0,1.157527938E-1,1.794616925E-3,9.812067986E0
1.033618026E0,8.703892678E-2,-2.691925503E-2,9.797711372E0
1.036103286E0,1.372881979E-1,-1.016949583E-2,9.788140297E0
1.038588599E0,1.396810263E-1,-1.495514158E-2,9.785747528E0
1.041073859E0,1.301097274E-1,1.375873014E-2,9.792925835E0
1.043559119E0,1.277169138E-1,-2.991028363E-3,9.783354759E0
1.046044380E0,1.085743308E-1,-5.982056609E-4,9.790533066E0
1.048529640E0,1.229312643E-1,1.136590727E-2,9.788140297E0
1.051014953E0,1.253240854E-1,-4.127619043E-2,9.807282448E0
1.053500213E0,1.253240854E-1,-2.452643216E-2,9.797711372E0
1.055985474E0,1.085743308E-1,-2.213360928E-2,9.788140297E0
1.058470734E0,1.133599728E-1,-2.213360928E-2,9.797711372E0
1.060956047E0,1.109671518E-1,-2.452643216E-2,9.795318604E0
1.063441307E0,1.013958603E-1,-2.931207791E-2,9.792925835E0
1.065926567E0,1.229312643E-1,-3.888336942E-2,9.785747528E0
1.068411828E0,1.277169138E-1,-2.691925503E-2,9.788140297E0
1.070897140E0,1.061815023E-1,-3.409772366E-2,9.797711372E0
1.073382401E0,9.661021084E-2,-4.636093974E-2,9.809675217E0
1.075867661E0,1.277169138E-1,-1.495514158E-2,9.795318604E0
1.078352922E0,1.181456149E-1,-2.691925503E-2,9.795318604E0
1.080838182E0,1.133599728E-1,-5.982056609E-4,9.802496910E0
1.083323494E0,1.229312643E-1,-5.982056609E-4,9.792925835E0
1.085808755E0,1.061815023E-1,-5.383851007E-3,9.802496910E0
1.088294015E0,1.277169138E-1,-3.409772366E-2,9.783354759E0
1.090779276E0,1.301097274E-1,-3.170489892E-2,9.783354759E0
1.093264536E0,1.133599728E-1,-3.888336942E-2,9.792925835E0
1.095749849E0,8.943174779E-2,-1.495514158E-2,9.788140297E0
1.098235109E0,1.253240854E-1,-3.649054468E-2,9.812067986E0
1.100720369E0,1.205384433E-1,-2.931207791E-2,9.807282448E0
1.103205630E0,1.348953694E-1,-2.213360928E-2,9.812067986E0
1.105690942E0,1.013958603E-1,-4.127619043E-2,9.800104141E0
1.108176203E0,1.229312643E-1,-5.383851007E-3,9.800104141E0
1.110661463E0,1.301097274E-1,-2.213360928E-2,9.795318604E0
1.113146724E0,1.396810263E-1,-5.383851007E-3,9.780961990E0
1.115632036E0,1.181456149E-1,-1.974078640E-2,9.809675217E0
1.118117297E0,9.182456881E-2,-1.974078640E-2,9.790533066E0
1.120602557E0,1.253240854E-1,-7.776673418E-3,9.797711372E0
1.123087817E0,1.301097274E-1,-1.495514158E-2,9.795318604E0
1.125573078E0,1.109671518E-1,-2.452643216E-2,9.792925835E0
1.128058390E0,1.372881979E-1,-1.974078640E-2,9.792925835E0
1.130543651E0,1.277169138E-1,-3.170489892E-2,9.788140297E0
1.133028911E0,1.277169138E-1,-3.888336942E-2,9.788140297E0
1.135514172E0,1.253240854E-1,-2.452643216E-2,9.785747528E0
1.137999432E0,1.205384433E-1,-1.974078640E-2,9.795318604E0
1.140484744E0,1.061815023E-1,-1.734796353E-2,9.797711372E0
1.142970005E0,1.085743308E-1,-2.691925503E-2,9.792925835E0
1.145455265E0,1.061815023E-1,-2.691925503E-2,9.792925835E0
1.147940526E0,1.013958603E-1,1.794616925E-3,9.795318604E0
1.150425838E0,1.181456149E-1,-2.213360928E-2,9.792925835E0
1.152911099E0,1.157527938E-1,-2.991028363E-3,9.792925835E0
1.155396359E0,9.661021084E-2,-2.931207791E-2,9.814460754E0
1.157881619E0,1.348953694E-1,-1.734796353E-2,9.809675217E0
1.160366880E0,1.133599728E-1,-2.691925503E-2,9.802496910E0
1.162852192E0,1.181456149E-1,-1.734796353E-2,9.807282448E0
1.165337453E0,1.348953694E-1,-3.170489892E-2,9.790533066E0
1.167822713E0,1.157527938E-1,-1.495514158E-2,9.795318604E0
1.170307974E0,9.421738982E-2,-1.016949583E-2,9.800104141E0
1.172793286E0,1.277169138E-1,-2.931207791E-2,9.795318604E0
1.175278547E0,1.109671518E-1,-1.256231871E-2,9.802496910E0
1.177763807E0,1.133599728E-1,-2.691925503E-2,9.814460754E0
1.180249067E0,1.277169138E-1,-1.495514158E-2,9.812067986E0
1.182734380E0,1.061815023E-1,-2.452643216E-2,9.795318604E0
1.185219640E0,1.372881979E-1,-3.170489892E-2,9.802496910E0
1.187704901E0,1.277169138E-1,-3.649054468E-2,9.802496910E0
1.190190161E0,1.205384433E-1,-1.016949583E-2,9.792925835E0
1.192675474E0,1.205384433E-1,-2.452643216E-2,9.807282448E0
1.195160734E0,1.133599728E-1,-1.256231871E-2,9.795318604E0
1.197645994E0,1.061815023E-1,-1.256231871E-2,9.802496910E0
1.200131255E0,1.205384433E-1,-1.734796353E-2,9.804889679E0
1.202616567E0,1.396810263E-1,-2.691925503E-2,9.788140297E0
1.205101828E0,1.420738399E-1,-3.170489892E-2,9.780961990E0
1.207587088E0,1.181456149E-1,-2.452643216E-2,9.800104141E0
1.210072349E0,1.061815023E-1,-1.974078640E-2,9.797711372E0
1.212557609E0,1.229312643E-1,-2.691925503E-2,9.797711372E0
1.215042922E0,1.420738399E-1,-3.170489892E-2,9.797711372E0
1.217528182E0,1.301097274E-1,-2.452643216E-2,9.800104141E0
1.220013442E0,1.301097274E-1,-1.016949583E-2,9.797711372E0
1.222498703E0,1.133599728E-1,-5.383851007E-3,9.792925835E0
1.224984015E0,1.037886813E-1,-1.974078640E-2,9.790533066E0
1.227469276E0,1.109671518E-1,-4.127619043E-2,9.780961990E0
1.229954536E0,1.133599728E-1,-1.734796353E-2,9.800104141E0
1.232439797E0,1.133599728E-1,-3.649054468E-2,9.812067986E0
1.234925109E0,1.109671518E-1,-1.974078640E-2,9.800104141E0
1.237410369E0,1.205384433E-1,-2.213360928E-2,9.788140297E0
1.239895630E0,1.444666684E-1,-1.256231871E-2,9.809675217E0
1.242380890E0,1.444666684E-1,-3.649054468E-2,9.797711372E0
1.244866203E0,9.900303930E-2,-3.409772366E-2,9.790533066E0
1.247351463E0,7.746763527E-2,-2.213360928E-2,9.778569221E0
1.249836724E0,1.133599728E-1,-1.734796353E-2,9.797711372E0
1.252321984E0,1.037886813E-1,-2.452643216E-2,9.804889679E0
1.254807297E0,9.661021084E-2,-2.931207791E-2,9.783354759E0
1.257292557E0,1.181456149E-1,-3.888336942E-2,9.783354759E0
1.259777817E0,9.182456881E-2,-3.409772366E-2,9.785747528E0
1.262263078E0,1.085743308E-1,-3.888336942E-2,9.778569221E0
1.264748390E0,1.253240854E-1,-2.691925503E-2,9.788140297E0
1.267233651E0,1.157527938E-1,-1.016949583E-2,9.785747528E0
1.269718911E0,1.277169138E-1,-1.256231871E-2,9.785747528E0
1.272204172E0,8.943174779E-2,-5.383851007E-3,9.790533066E0
1.274689484E0,1.037886813E-1,-2.213360928E-2,9.797711372E0
1.277174744E0,1.085743308E-1,-3.409772366E-2,9.795318604E0
1.279660005E0,1.109671518E-1,-2.213360928E-2,9.800104141E0
1.282145265E0,1.205384433E-1,-2.931207791E-2,9.807282448E0
1.284630578E0,1.301097274E-1,-2.213360928E-2,9.792925835E0
1.287115838E0,1.181456149E-1,-2.452643216E-2,9.804889679E0
1.289601099E0,1.301097274E-1,-4.127619043E-2,9.795318604E0
1.292086359E0,1.181456149E-1,-2.213360928E-2,9.797711372E0
1.294571672E0,1.277169138E-1,-2.931207791E-2,9.797711372E0
1.297056932E0,1.396810263E-1,-1.974078640E-2,9.790533066E0
1.299542192E0,1.013958603E-1,-3.409772366E-2,9.792925835E0
1.302027453E0,1.157527938E-1,-3.409772366E-2,9.788140297E0
1.304512713E0,1.085743308E-1,-1.256231871E-2,9.790533066E0
1.306998026E0,1.109671518E-1,-1.974078640E-2,9.780961990E0
1.309483286E0,1.133599728E-1,-2.931207791E-2,9.790533066E0
1.311968547E0,1.013958603E-1,-2.691925503E-2,9.800104141E0
1.314453859E0,1.205384433E-1,-1.974078640E-2,9.797711372E0
1.316939119E0,1.205384433E-1,-3.409772366E-2,9.790533066E0
1.319424380E0,1.348953694E-1,-2.213360928E-2,9.797711372E0
1.321909640E0,9.900303930E-2,-1.974078640E-2,9.795318604E0
1.324394953E0,1.229312643E-1,-2.931207791E-2,9.802496910E0
1.326880213E0,1.205384433E-1,-2.452643216E-2,9.795318604E0
1.329365474E0,9.661021084E-2,-1.016949583E-2,9.802496910E0
1.331850734E0,9.661021084E-2,-3.409772366E-2,9.809675217E0
1.334335994E0,1.181456149E-1,-4.396811500E-2,9.809675217E0
1.336821307E0,1.133599728E-1,-3.649054468E-2,9.802496910E0
1.339306567E0,1.085743308E-1,-2.931207791E-2,9.783354759E0
1.341791828E0,1.109671518E-1,1.794616925E-3,9.804889679E0
1.344277088E0,9.661021084E-2,-2.452643216E-2,9.790533066E0
1.346762401E0,1.253240854E-1,-5.982056609E-4,9.785747528E0
1.349247661E0,1.133599728E-1,-3.170489892E-2,9.795318604E0
1.351732922E0,1.109671518E-1,-2.931207791E-2,9.788140297E0
1.354218234E0,1.157527938E-1,-2.213360928E-2,9.797711372E0
1.356703494E0,1.133599728E-1,-2.213360928E-2,9.783354759E0
1.359188755E0,1.277169138E-1,-2.452643216E-2,9.807282448E0
1.361674015E0,1.253240854E-1,-3.649054468E-2,9.812067986E0
1.364159328E0,1.013958603E-1,-3.170489892E-2,9.809675217E0
1.366644588E0,1.229312643E-1,-5.982056609E-4,9.809675217E0
1.369129849E0,1.133599728E-1,-1.016949583E-2,9.800104141E0
1.371615109E0,1.325025558E-1,-1.974078640E-2,9.797711372E0
1.374100422E0,1.085743308E-1,-1.974078640E-2,9.788140297E0
1.376585682E0,9.661021084E-2,-2.691925503E-2,9.804889679E0
1.379070942E0,1.085743308E-1,-2.213360928E-2,9.795318604E0
1.381556203E0,9.661021084E-2,-3.409772366E-2,9.792925835E0
1.384041515E0,1.037886813E-1,-2.931207791E-2,9.816853523E0
1.386526776E0,1.468594968E-1,-3.170489892E-2,9.792925835E0
1.389012036E0,1.133599728E-1,-2.452643216E-2,9.800104141E0
1.391497297E0,1.013958603E-1,-1.974078640E-2,9.780961990E0
1.393982609E0,1.468594968E-1,-1.974078640E-2,9.797711372E0
1.396467869E0,1.277169138E-1,-7.776673418E-3,9.800104141E0
1.398953130E0,1.372881979E-1,-2.452643216E-2,9.800104141E0
1.401438390E0,1.157527938E-1,-3.649054468E-2,9.814460754E0
1.403923703E0,1.181456149E-1,-7.776673418E-3,9.809675217E0
1.406408963E0,1.109671518E-1,-2.691925503E-2,9.795318604E0
1.408894224E0,1.277169138E-1,-1.974078640E-2,9.778569221E0
1.411379484E0,1.061815023E-1,-2.452643216E-2,9.778569221E0
1.413864797E0,1.037886813E-1,-1.974078640E-2,9.788140297E0
1.416350057E0,1.109671518E-1,-2.213360928E-2,9.800104141E0
1.418835317E0,1.037886813E-1,-2.931207791E-2,9.790533066E0
1.421320578E0,1.109671518E-1,-1.734796353E-2,9.792925835E0
1.423805890E0,1.157527938E-1,-1.495514158E-2,9.783354759E0
1.426291151E0,1.301097274E-1,-2.452643216E-2,9.807282448E0
1.428776411E0,1.157527938E-1,-1.974078640E-2,9.804889679E0
1.431261724E0,1.061815023E-1,-1.256231871E-2,9.790533066E0
1.433746984E0,1.277169138E-1,-2.452643216E-2,9.807282448E0
1.436232244E0,1.229312643E-1,-2.991028363E-3,9.802496910E0
1.438717505E0,1.085743308E-1,-3.409772366E-2,9.807282448E0
1.441202817E0,1.085743308E-1,-1.734796353E-2,9.809675217E0
1.443688078E0,1.157527938E-1,-1.016949583E-2,9.804889679E0
1.446173338E0,1.229312643E-1,-1.256231871E-2,9.802496910E0
1.448658599E0,1.013958603E-1,-1.256231871E-2,9.802496910E0
1.451143911E0,1.396810263E-1,-2.691925503E-2,9.778569221E0
1.453629172E0,1.444666684E-1,-2.931207791E-2,9.797711372E0
1.456114432E0,1.396810263E-1,-2.931207791E-2,9.785747528E0
1.458599692E0,1.253240854E-1,-3.170489892E-2,9.795318604E0
1.461085005E0,1.133599728E-1,-1.734796353E-2,9.812067986E0
1.463570265E0,1.301097274E-1,-1.495514158E-2,9.783354759E0
1.466055526E0,1.061815023E-1,-2.931207791E-2,9.795318604E0
1.468540838E0,1.109671518E-1,-2.931207791E-2,9.792925835E0
1.471026099E0,1.277169138E-1,-1.495514158E-2,9.785747528E0
1.473511359E0,1.085743308E-1,-1.974078640E-2,9.776176453E0
1.475996619E0,1.133599728E-1,-1.734796353E-2,9.795318604E0
1.478481932E0,1.157527938E-1,6.580262445E-3,9.790533066E0
1.480967192E0,1.133599728E-1,-2.452643216E-2,9.797711372E0
1.483452453E0,1.109671518E-1,-2.213360928E-2,9.807282448E0
1.485937713E0,1.013958603E-1,-2.213360928E-2,9.807282448E0
1.488423026E0,1.109671518E-1,-1.974078640E-2,9.812067986E0
1.490908286E0,1.109671518E-1,-1.016949583E-2,9.800104141E0
1.493393547E0,1.253240854E-1,-1.495514158E-2,9.800104141E0
1.495878807E0,1.037886813E-1,-1.016949583E-2,9.792925835E0
1.498364119E0,1.157527938E-1,-3.170489892E-2,9.792925835E0
1.500849380E0,1.037886813E-1,-1.016949583E-2,9.788140297E0
1.503334640E0,9.900303930E-2,-3.170489892E-2,9.814460754E0
1.505819953E0,1.181456149E-1,-2.213360928E-2,9.797711372E0
1.508305213E0,1.253240854E-1,-1.495514158E-2,9.785747528E0
1.510790474E0,1.205384433E-1,-2.691925503E-2,9.797711372E0
1.513275734E0,1.085743308E-1,-2.452643216E-2,9.795318604E0
1.515761047E0,1.181456149E-1,-2.991028363E-3,9.795318604E0
1.518246307E0,1.157527938E-1,-1.016949583E-2,9.788140297E0
1.520731567E0,9.182456881E-2,-3.170489892E-2,9.795318604E0
1.523216828E0,1.205384433E-1,-2.691925503E-2,9.788140297E0
1.525702140E0,9.900303930E-2,-1.495514158E-2,9.812067986E0
1.528187401E0,1.109671518E-1,-2.452643216E-2,9.807282448E0
1.530672661E0,1.013958603E-1,-1.734796353E-2,9.807282448E0
1.533157974E0,9.661021084E-2,-2.691925503E-2,9.797711372E0
1.535643234E0,1.157527938E-1,-2.691925503E-2,9.785747528E0
1.538128494E0,1.277169138E-1,-2.452643216E-2,9.773782730E0
1.540613755E0,1.157527938E-1,-4.127619043E-2,9.797711372E0
1.543099067E0,1.013958603E-1,-5.982056609E-4,9.797711372E0
1.545584328E0,1.133599728E-1,-1.734796353E-2,9.790533066E0
1.548069588E0,1.085743308E-1,-1.734796353E-2,9.804889679E0
1.550554901E0,1.253240854E-1,-7.776673418E-3,9.804889679E0
1.553040161E0,1.157527938E-1,-1.495514158E-2,9.807282448E0
1.555525422E0,1.588236094E-1,-2.213360928E-2,9.804889679E0
1.558010682E0,1.205384433E-1,-1.974078640E-2,9.785747528E0
1.560495994E0,1.277169138E-1,-2.691925503E-2,9.800104141E0
1.562981255E0,1.348953694E-1,-2.452643216E-2,9.795318604E0
1.565466515E0,1.229312643E-1,-4.875376076E-2,9.802496910E0
1.567951776E0,1.037886813E-1,-3.409772366E-2,9.790533066E0
1.570437088E0,1.157527938E-1,8.973085321E-3,9.771389961E0
1.572922349E0,1.205384433E-1,-1.974078640E-2,9.785747528E0
1.575407609E0,1.037886813E-1,-2.931207791E-2,9.795318604E0
1.577892922E0,1.085743308E-1,-1.734796353E-2,9.795318604E0
1.580378182E0,1.157527938E-1,-2.691925503E-2,9.773782730E0
1.582863442E0,1.229312643E-1,-2.691925503E-2,9.783354759E0
1.585348755E0,1.348953694E-1,-1.974078640E-2,9.795318604E0
1.587834015E0,1.301097274E-1,-1.974078640E-2,9.785747528E0
1.590319276E0,1.229312643E-1,-3.649054468E-2,9.804889679E0
1.592804536E0,1.157527938E-1,-5.353940651E-2,9.790533066E0
1.595289849E0,1.277169138E-1,-3.888336942E-2,9.807282448E0
1.597775109E0,1.085743308E-1,-2.691925503E-2,9.819247246E0
1.600260369E0,1.277169138E-1,-3.170489892E-2,9.816853523E0
1.602745630E0,1.253240854E-1,-1.256231871E-2,9.785747528E0
1.605230942E0,1.325025558E-1,-3.170489892E-2,9.780961990E0
1.607716203E0,1.061815023E-1,-5.982056609E-4,9.783354759E0
1.610201463E0,1.157527938E-1,-1.016949583E-2,9.795318604E0
1.612686776E0,9.661021084E-2,-4.396811500E-2,9.780961990E0
1.615172036E0,1.181456149E-1,-1.974078640E-2,9.788140297E0
1.617657297E0,1.181456149E-1,-1.734796353E-2,9.788140297E0
1.620142557E0,1.325025558E-1,-1.974078640E-2,9.797711372E0
1.622627869E0,1.157527938E-1,-2.991028363E-3,9.802496910E0
1.625113130E0,1.301097274E-1,-1.495514158E-2,9.807282448E0
1.627598390E0,1.205384433E-1,-2.691925503E-2,9.797711372E0
1.630083651E0,1.037886813E-1,-1.016949583E-2,9.795318604E0
1.632568963E0,1.157527938E-1,-1.495514158E-2,9.800104141E0
1.635054224E0,1.109671518E-1,-5.982056609E-4,9.790533066E0
1.637539536E0,1.181456149E-1,-1.974078640E-2,9.807282448E0
1.640024797E0,1.181456149E-1,-4.636093974E-2,9.790533066E0
1.642510057E0,1.061815023E-1,-1.974078640E-2,9.773782730E0
1.644995317E0,1.037886813E-1,-2.931207791E-2,9.802496910E0
1.647480630E0,9.900303930E-2,-1.495514158E-2,9.816853523E0
1.649965890E0,1.205384433E-1,-3.649054468E-2,9.795318604E0
1.652451151E0,1.037886813E-1,1.794616925E-3,9.807282448E0
1.654936411E0,1.157527938E-1,-7.776673418E-3,9.807282448E0
1.657421724E0,1.348953694E-1,-1.974078640E-2,9.807282448E0
1.659906984E0,1.013958603E-1,-2.213360928E-2,9.809675217E0
1.662392244E0,1.229312643E-1,-3.409772366E-2,9.797711372E0
1.664877557E0,1.061815023E-1,-2.213360928E-2,9.802496910E0
1.667362817E0,1.085743308E-1,-2.691925503E-2,9.790533066E0
1.669848078E0,1.085743308E-1,-5.353940651E-2,9.780961990E0
1.672333338E0,1.157527938E-1,-1.495514158E-2,9.778569221E0
1.674818651E0,1.085743308E-1,-3.649054468E-2,9.790533066E0
1.677303911E0,1.013958603E-1,-2.931207791E-2,9.795318604E0
1.679789172E0,1.181456149E-1,-7.776673418E-3,9.812067986E0
1.682274484E0,1.061815023E-1,-2.991028363E-3,9.790533066E0
1.684759744E0,1.013958603E-1,-1.256231871E-2,9.788140297E0
1.687245005E0,1.085743308E-1,-1.016949583E-2,9.785747528E0
1.689730317E0,1.013958603E-1,-1.734796353E-2,9.800104141E0
1.692215578E0,8.943174779E-2,-2.691925503E-2,9.797711372E0
1.694700838E0,1.157527938E-1,-1.256231871E-2,9.797711372E0
1.697186099E0,1.085743308E-1,4.187439568E-3,9.795318604E0
1.699671411E0,1.085743308E-1,-2.452643216E-2,9.788140297E0
1.702156672E0,1.229312643E-1,-3.409772366E-2,9.783354759E0
1.704641932E0,1.420738399E-1,-5.383851007E-3,9.785747528E0
1.707127244E0,1.037886813E-1,-1.495514158E-2,9.788140297E0
1.709612505E0,1.085743308E-1,-3.170489892E-2,9.785747528E0
1.712097765E0,1.109671518E-1,-2.452643216E-2,9.809675217E0
1.714583078E0,1.157527938E-1,-2.452643216E-2,9.797711372E0
1.717068338E0,9.661021084E-2,-7.776673418E-3,9.809675217E0
1.719553599E0,1.277169138E-1,-2.691925503E-2,9.809675217E0
1.722038859E0,1.061815023E-1,-3.170489892E-2,9.807282448E0
1.724524172E0,1.109671518E-1,-3.170489892E-2,9.795318604E0
1.727009432E0,1.061815023E-1,-3.649054468E-2,9.785747528E0
1.729494692E0,1.061815023E-1,-2.213360928E-2,9.800104141E0
1.731980005E0,1.205384433E-1,-3.649054468E-2,9.804889679E0
1.734465265E0,1.037886813E-1,-2.213360928E-2,9.800104141E0
1.736950526E0,1.325025558E-1,-2.213360928E-2,9.790533066E0
1.739435838E0,1.205384433E-1,-1.495514158E-2,9.783354759E0
1.741921099E0,1.061815023E-1,4.187439568E-3,9.783354759E0
1.744406359E0,9.421738982E-2,-1.495514158E-2,9.797711372E0
1.746891619E0,1.420738399E-1,-2.691925503E-2,9.795318604E0
1.749376932E0,1.277169138E-1,-7.776673418E-3,9.792925835E0
1.751862192E0,1.061815023E-1,-1.016949583E-2,9.790533066E0
1.754347453E0,1.420738399E-1,-1.734796353E-2,9.797711372E0
1.756832765E0,1.061815023E-1,-1.256231871E-2,9.802496910E0
1.759318026E0,1.253240854E-1,-2.931207791E-2,9.800104141E0
1.761803286E0,9.661021084E-2,-3.409772366E-2,9.795318604E0
1.764288599E0,1.013958603E-1,-2.931207791E-2,9.795318604E0
1.766773859E0,1.061815023E-1,-7.776673418E-3,9.802496910E0
1.769259119E0,1.157527938E-1,-2.452643216E-2,9.790533066E0
1.771744380E0,1.205384433E-1,-4.636093974E-2,9.776176453E0
1.774229692E0,1.205384433E-1,-2.452643216E-2,9.790533066E0
1.776714953E0,1.085743308E-1,-5.982056609E-4,9.780961990E0
1.779200213E0,9.661021084E-2,-7.776673418E-3,9.790533066E0
1.781685526E0,9.661021084E-2,-2.691925503E-2,9.780961990E0
1.784170786E0,1.085743308E-1,-3.888336942E-2,9.802496910E0
1.786656047E0,1.277169138E-1,-1.256231871E-2,9.809675217E0
1.789141359E0,1.061815023E-1,-5.982056609E-4,9.809675217E0
1.791626619E0,1.253240854E-1,-1.495514158E-2,9.802496910E0
1.794111880E0,1.133599728E-1,-2.991028363E-3,9.795318604E0
1.796597192E0,1.061815023E-1,-1.495514158E-2,9.790533066E0
1.799082453E0,1.085743308E-1,-4.127619043E-2,9.816853523E0
1.801567713E0,1.133599728E-1,-5.383851007E-3,9.809675217E0
1.804052974E0,1.396810263E-1,-2.691925503E-2,9.800104141E0
1.806538286E0,1.037886813E-1,-5.982056609E-4,9.790533066E0
1.809023547E0,1.013958603E-1,-1.734796353E-2,9.807282448E0
1.811508807E0,8.703892678E-2,-3.170489892E-2,9.790533066E0
1.813994119E0,1.325025558E-1,-1.256231871E-2,9.766604424E0
1.816479380E0,1.061815023E-1,-1.974078640E-2,9.795318604E0
1.818964640E0,1.181456149E-1,-1.974078640E-2,9.804889679E0
1.821449901E0,1.372881979E-1,-2.213360928E-2,9.800104141E0
1.823935213E0,1.229312643E-1,-5.383851007E-3,9.795318604E0
1.826420474E0,1.181456149E-1,-1.256231871E-2,9.788140297E0
1.828905734E0,8.943174779E-2,-1.495514158E-2,9.795318604E0
1.831391047E0,9.661021084E-2,-1.016949583E-2,9.809675217E0
1.833876307E0,1.109671518E-1,-7.776673418E-3,9.816853523E0
1.836361567E0,9.421738982E-2,-2.452643216E-2,9.797711372E0
1.838846880E0,9.421738982E-2,-3.649054468E-2,9.802496910E0
1.841332140E0,1.133599728E-1,-1.974078640E-2,9.785747528E0
1.843817401E0,1.492523104E-1,-1.495514158E-2,9.778569221E0
1.846302713E0,1.085743308E-1,-1.974078640E-2,9.788140297E0
1.848787974E0,9.182456881E-2,1.794616925E-3,9.797711372E0
1.851273234E0,1.157527938E-1,-3.888336942E-2,9.778569221E0
1.853758547E0,1.013958603E-1,-2.452643216E-2,9.785747528E0
1.856243807E0,1.157527938E-1,-2.931207791E-2,9.773782730E0
1.858729067E0,1.277169138E-1,-1.495514158E-2,9.780961990E0
1.861214380E0,1.229312643E-1,-2.213360928E-2,9.776176453E0
1.863699640E0,1.109671518E-1,-7.776673418E-3,9.768997192E0
1.866184901E0,1.037886813E-1,-2.452643216E-2,9.795318604E0
1.868670161E0,1.157527938E-1,-3.409772366E-2,9.788140297E0
1.871155474E0,1.085743308E-1,-3.170489892E-2,9.795318604E0
1.873640734E0,1.061815023E-1,-1.974078640E-2,9.797711372E0
1.876125994E0,1.061815023E-1,-4.127619043E-2,9.797711372E0
1.878611307E0,1.157527938E-1,-1.734796353E-2,9.790533066E0
1.881096567E0,1.133599728E-1,-1.495514158E-2,9.792925835E0
1.883581828E0,1.229312643E-1,-2.213360928E-2,9.788140297E0
1.886067140E0,9.661021084E-2,-2.691925503E-2,9.788140297E0
1.888552401E0,1.205384433E-1,-2.213360928E-2,9.785747528E0
1.891037661E0,1.205384433E-1,-5.383851007E-3,9.783354759E0
1.893522974E0,1.253240854E-1,-1.734796353E-2,9.804889679E0
1.896008234E0,1.037886813E-1,-1.495514158E-2,9.812067986E0
1.898493494E0,1.133599728E-1,-1.974078640E-2,9.788140297E0
1.900978807E0,1.109671518E-1,-2.991028363E-3,9.800104141E0
1.903464067E0,1.325025558E-1,-7.776673418E-3,9.790533066E0
