"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.403786880E0,-2.295716763E0,9.558232427E-1,-1.530935913E-1
6.406272192E0,-2.377570152E0,9.772028923E-1,-1.897444278E-1
6.408757453E0,-2.470418930E0,9.698727131E-1,-2.160108685E-1
6.411242765E0,-2.569987059E0,9.478822351E-1,-2.294494957E-1
6.413728078E0,-2.678107023E0,9.057337642E-1,-2.312820405E-1
6.416213338E0,-2.791113853E0,8.434273601E-1,-2.208976448E-1
6.418698651E0,-2.910228968E0,7.658497691E-1,-1.989071369E-1
6.421183911E0,-3.031863928E0,6.760551929E-1,-1.720298529E-1
6.423669224E0,-3.144259930E0,5.783196688E-1,-1.341573298E-1
6.426154484E0,-3.251769066E0,4.775298536E-1,-8.467870206E-2
6.428639797E0,-3.355002165E0,3.742966652E-1,-2.786990628E-2
6.431125109E0,-3.448461771E0,2.710634768E-1,3.321481869E-2
6.433610369E0,-3.535813093E0,1.696628332E-1,9.613208473E-2
6.436095682E0,-3.617055655E0,7.559234649E-2,1.529408842E-1
6.438580942E0,-3.694022417E0,-1.175880991E-2,2.005869746E-1
6.441066255E0,-3.768545866E0,-9.300149232E-2,2.317401767E-1
6.443551567E0,-3.847345114E0,-1.730224788E-1,2.482330501E-1
6.446036828E0,-3.926144361E0,-2.579302490E-1,2.525089979E-1
6.448522140E0,-4.003722191E0,-3.495573401E-1,2.464005202E-1
6.451007401E0,-4.083743095E0,-4.643966258E-1,2.268534005E-1
6.453492713E0,-4.161320686E0,-6.061131954E-1,1.981435865E-1
6.455978026E0,-4.238898277E0,-7.777612805E-1,1.706554592E-1
6.458463286E0,-4.310367107E0,-9.701781869E-1,1.504974961E-1
6.460948599E0,-4.375728130E0,-1.173055768E0,1.388913989E-1
6.463433859E0,-4.430704117E0,-1.380133033E0,1.370588541E-1
6.465919172E0,-4.468576908E0,-1.582323432E0,1.456107199E-1
6.468404484E0,-4.489956379E0,-1.775961995E0,1.639361382E-1
6.470889744E0,-4.496675968E0,-1.950053573E0,1.834832430E-1
6.473375057E0,-4.494843006E0,-2.098489285E0,2.079171389E-1
6.475860317E0,-4.486291409E0,-2.200500965E0,2.396811992E-1
6.478345630E0,-4.479571819E0,-2.250590324E0,2.769428790E-1
6.480830890E0,-4.482015610E0,-2.250590324E0,3.209238648E-1
6.483316203E0,-4.495453835E0,-2.193781614E0,3.679591119E-1
6.485801515E0,-4.524163723E0,-2.083218336E0,4.192702770E-1
6.488286776E0,-4.572420597E0,-1.928673863E0,4.718031585E-1
6.490772088E0,-4.642057419E0,-1.730148554E0,5.188384056E-1
6.493257349E0,-4.731241226E0,-1.483977079E0,5.646519065E-1
6.495742661E0,-4.839972019E0,-1.206652403E0,6.049678326E-1
6.498227974E0,-4.966417313E0,-8.944330812E-1,6.397861242E-1
6.500713234E0,-5.106301308E0,-5.554128885E-1,6.654417515E-1
6.503198547E0,-5.265732288E0,-2.017323077E-1,6.813237667E-1
6.505683807E0,-5.441656590E0,1.495048702E-1,6.904864907E-1
6.508169119E0,-5.635905743E0,4.830274582E-1,6.898756027E-1
6.510654432E0,-5.854054928E0,7.884510756E-1,6.807129383E-1
6.513139692E0,-6.089841843E0,1.063943267E0,6.691068411E-1
6.515625005E0,-6.334791660E0,1.310725451E0,6.568898559E-1
6.518110265E0,-6.584628105E0,1.532463074E0,6.428403854E-1
6.520595578E0,-6.838129520E0,1.699300766E0,6.336776614E-1
6.523080838E0,-7.050704479E0,1.927146792E0,6.495596766E-1
6.525566151E0,-7.219298363E0,2.220353365E0,6.526139379E-1
6.528051463E0,-7.356739044E0,2.450642824E0,6.129088402E-1
6.530536724E0,-7.456306934E0,2.613739014E0,5.432722569E-1
6.533022036E0,-7.521056652E0,2.748736382E0,4.553102851E-1
6.535507297E0,-7.524722099E0,2.944207430E0,3.600181043E-1
6.537992609E0,-7.496012211E0,3.107914448E0,2.457896620E-1
6.540477922E0,-7.444701195E0,3.241690159E0,1.162900478E-1
6.542963182E0,-7.375064373E0,3.328430414E0,-7.551599294E-2
6.545448494E0,-7.303595066E0,3.397456169E0,-2.941993177E-1
6.547933755E0,-7.214411736E0,3.529399157E0,-4.585172236E-1
6.550419067E0,-7.116675854E0,3.719372511E0,-5.843517780E-1
6.552904380E0,-6.996338844E0,3.939277649E0,-6.759788394E-1
6.555389640E0,-6.815528393E0,4.196444511E0,-7.187381387E-1
6.557874953E0,-6.607229233E0,4.456741810E0,-7.614974380E-1
6.560360213E0,-6.385491848E0,4.686419964E0,-8.158628941E-1
6.562845526E0,-6.163143635E0,4.853792191E0,-8.690829277E-1
6.565330786E0,-5.936519146E0,4.967410088E0,-9.258917570E-1
6.567816099E0,-5.692180157E0,5.062702179E0,-9.827005267E-1
6.570301411E0,-5.436769485E0,5.122565269E0,-1.040731072E0
6.572786672E0,-5.180213928E0,5.114013195E0,-1.092042208E0
6.575271984E0,-4.924879551E0,5.033992290E0,-1.132358074E0
6.577757244E0,-4.677486420E0,4.889832497E0,-1.170841455E0
6.580242557E0,-4.433758259E0,4.696193695E0,-1.237423778E0
6.582727869E0,-4.204080105E0,4.457352638E0,-1.310114622E0
6.585213130E0,-3.982953310E0,4.180562496E0,-1.335770249E0
6.587698442E0,-3.758161306E0,3.873916864E0,-1.315001488E0
6.590183703E0,-3.530315399E0,3.539783478E0,-1.269187927E0
6.592669015E0,-3.300025940E0,3.196487427E0,-1.205659747E0
6.595154328E0,-3.079510212E0,2.835476637E0,-1.125027895E0
6.597639588E0,-2.869302273E0,2.484850407E0,-1.024238110E0
6.600124901E0,-2.662835836E0,2.103681564E0,-9.020686746E-1
6.602610161E0,-2.448428631E0,1.704798341E0,-7.779903412E-1
6.605095474E0,-2.205311298E0,1.319888234E0,-6.698703766E-1
6.607580786E0,-1.952420592E0,9.423846006E-1,-5.819083452E-1
6.610066047E0,-1.703805685E0,5.850389600E-1,-5.116609335E-1
6.612551359E0,-1.463742733E0,2.619007528E-1,-4.475219846E-1
6.615036619E0,-1.224290609E0,-2.580829710E-2,-3.803287745E-1
6.617521932E0,-9.854493141E-1,-2.799207568E-1,-2.972535491E-1
6.620007192E0,-7.508839965E-1,-5.089884996E-1,-2.099023908E-1
6.622492505E0,-5.205945969E-1,-7.240067124E-1,-1.188861504E-1
6.624977817E0,-3.091650605E-1,-9.310839176E-1,-3.275668249E-2
6.627463078E0,-1.118614078E-1,-1.127242208E0,4.054498672E-2
6.629948390E0,6.406260282E-2,-1.304998755E0,1.040730998E-1
6.632433651E0,2.265479714E-1,-1.454045534E0,1.596602052E-1
6.634918963E0,3.725404739E-1,-1.568884850E0,2.073062956E-1
6.637404276E0,4.886014462E-1,-1.655625105E0,2.476222068E-1
6.639889536E0,5.887804031E-1,-1.722818375E0,2.848838866E-1
6.642374849E0,6.596387029E-1,-1.775351167E0,3.129828572E-1
6.644860109E0,7.127823830E-1,-1.798563361E0,2.983225286E-1
6.647345422E0,7.744779587E-1,-1.777794600E0,2.121930718E-1
6.649830682E0,8.129613400E-1,-1.738089561E0,1.315612346E-1
6.652315994E0,8.453362584E-1,-1.664177060E0,6.070294604E-2
6.654801307E0,8.697701693E-1,-1.596372962E0,1.122431830E-2
6.657286567E0,8.862630129E-1,-1.533455729E0,-1.076618303E-2
6.659771880E0,8.948148489E-1,-1.468095064E0,-4.657710437E-3
6.662257140E0,8.911498189E-1,-1.400290966E0,1.366770733E-2
6.664742453E0,8.746569157E-1,-1.323935032E0,4.115583375E-2
6.667227765E0,8.483904600E-1,-1.246357441E0,6.558972597E-2
6.669713026E0,8.092962503E-1,-1.169390678E0,8.880192041E-2
6.672198338E0,7.671477795E-1,-1.086926341E0,1.162900478E-1
6.674683599E0,7.127823830E-1,-9.909469485E-1,1.523300409E-1
6.677168911E0,6.535302401E-1,-8.901571631E-1,1.926459521E-1
6.679654224E0,5.936672091E-1,-8.028060198E-1,2.317401767E-1
6.682139484E0,5.331932902E-1,-7.246175408E-1,2.836622000E-1
6.684624797E0,4.849363565E-1,-6.409314871E-1,3.160370886E-1
6.687110057E0,4.385119677E-1,-5.462501645E-1,3.215347230E-1
6.689595369E0,3.945309818E-1,-4.588989913E-1,3.184804916E-1
6.692080682E0,3.554367423E-1,-3.794888556E-1,3.117611706E-1
6.694565942E0,3.200076222E-1,-3.043546379E-1,3.050418496E-1
6.697051255E0,2.912977934E-1,-2.328855246E-1,2.983225286E-1
6.699536515E0,2.638096511E-1,-1.681357026E-1,2.983225286E-1
6.702021828E0,2.430408597E-1,-1.174353883E-1,3.038201630E-1
6.704507140E0,2.283805162E-1,-7.834116369E-2,3.142045736E-1
6.706992401E0,2.149418741E-1,-4.718795046E-2,3.239781260E-1
6.709477713E0,2.057791650E-1,-2.580829710E-2,3.258106709E-1
6.711962974E0,1.941730678E-1,-1.114796288E-2,3.221455812E-1
6.714448286E0,1.764585078E-1,-1.053711493E-2,3.080960810E-1
6.716933599E0,1.477486789E-1,-2.458660305E-2,2.897706628E-1
6.719418859E0,1.104869992E-1,-5.635065958E-2,2.647259235E-1
6.721904172E0,6.284090877E-2,-9.910997003E-2,2.427354306E-1
6.724389432E0,1.214058883E-2,-1.724116355E-1,2.427354306E-1
6.726874744E0,-4.222481698E-2,-2.640387416E-1,2.464005202E-1
6.729360057E0,-1.033095419E-1,-3.513898849E-1,2.262425572E-1
6.731845317E0,-1.784437597E-1,-4.375193417E-1,1.926459521E-1
6.734330630E0,-2.682383060E-1,-5.102101564E-1,1.486649513E-1
6.736815890E0,-3.617742956E-1,-5.743491650E-1,1.016297117E-1
6.739301203E0,-4.546230733E-1,-6.281036735E-1,5.825955793E-2
6.741786463E0,-5.419742465E-1,-6.665870547E-1,2.221956849E-2
6.744271776E0,-6.256603003E-1,-7.014053464E-1,-7.711946499E-3
6.746757088E0,-7.044596076E-1,-7.331694365E-1,-3.458922729E-2
6.749242349E0,-7.808154821E-1,-7.740961909E-1,-6.329904497E-2
6.751727661E0,-8.522846103E-1,-8.235748410E-1,-9.628479928E-2
6.754212974E0,-9.213103652E-1,-8.785510659E-1,-1.304922402E-1
6.756698234E0,-9.805625677E-1,-9.402466416E-1,-1.695864648E-1
6.759183547E0,-1.031262875E0,-1.012937427E0,-2.135674655E-1
6.761668807E0,-1.076465607E0,-1.089980602E0,-2.557159364E-1
6.764154119E0,-1.111283898E0,-1.170001626E0,-2.990860939E-1
6.766639432E0,-1.139993668E0,-1.245746613E0,-3.412345648E-1
6.769124692E0,-1.158319116E0,-1.312939882E0,-3.803287745E-1
6.771610005E0,-1.169314384E0,-1.377078772E0,-4.133145213E-1
6.774095265E0,-1.167481780E0,-1.437552691E0,-4.426352084E-1
6.776580578E0,-1.161373377E0,-1.493139744E0,-4.682907760E-1
6.779065890E0,-1.146102190E0,-1.540174961E0,-4.963897467E-1
6.781551151E0,-1.125333309E0,-1.581101775E0,-5.183802843E-1
6.784036463E0,-1.095401883E0,-1.617141724E0,-5.415924788E-1
6.786521724E0,-1.062416077E0,-1.649516702E0,-5.623612404E-1
6.789007036E0,-1.025765300E0,-1.680059075E0,-5.819083452E-1
6.791492349E0,-9.872818589E-1,-1.705103755E0,-5.953469872E-1
6.793977609E0,-9.451334476E-1,-1.730759382E0,-6.026771665E-1
6.796462922E0,-9.054283500E-1,-1.763745070E0,-6.069530845E-1
6.798948182E0,-8.657232523E-1,-1.805282712E0,-6.075639725E-1
6.801433494E0,-8.272398710E-1,-1.856593847E0,-6.051205397E-1
6.803918755E0,-7.905890942E-1,-1.917678595E0,-6.008446217E-1
6.806404067E0,-7.545490861E-1,-1.981817603E0,-5.959578753E-1
6.808889380E0,-7.166765332E-1,-2.050232410E0,-5.855734348E-1
6.811374640E0,-6.794148684E-1,-2.120479822E0,-5.721347928E-1
6.813859953E0,-6.360446811E-1,-2.193781614E0,-5.574744940E-1
6.816345213E0,-5.902311802E-1,-2.266472340E0,-5.477009416E-1
6.818830526E0,-5.407525301E-1,-2.336108923E0,-5.409815907E-1
6.821315838E0,-4.863871336E-1,-2.405134678E0,-5.336514115E-1
6.823801099E0,-4.320217371E-1,-2.460110903E0,-5.202127695E-1
6.826286411E0,-3.727695346E-1,-2.501648664E0,-5.098283887E-1
6.828771672E0,-3.085542321E-1,-2.524860859E0,-5.012765527E-1
6.831256984E0,-2.462477982E-1,-2.528525829E0,-4.884487391E-1
6.833742297E0,-1.784437597E-1,-2.511422157E0,-4.689016342E-1
6.836227557E0,-1.106397063E-1,-2.480879784E0,-4.401918054E-1
6.838712869E0,-4.955498502E-2,-2.439953089E0,-4.102602899E-1
6.841198130E0,1.214058883E-2,-2.386198521E0,-3.797179163E-1
6.843683442E0,6.589514762E-2,-2.325724602E0,-3.455104828E-1
6.846168755E0,1.104869992E-1,-2.264029026E0,-3.174115121E-1
6.848654015E0,1.459161341E-1,-2.199279308E0,-2.960318625E-1
6.851139328E0,1.727934182E-1,-2.111317158E0,-2.789281309E-1
6.853624588E0,1.917296797E-1,-2.003197193E0,-2.581593096E-1
6.856109901E0,2.033357769E-1,-1.879195213E0,-2.410555929E-1
6.858595213E0,2.021140903E-1,-1.739311218E0,-2.221193314E-1
6.861080474E0,1.905079931E-1,-1.593929529E0,-2.031830698E-1
6.863565786E0,1.697391868E-1,-1.442439437E0,-1.854684949E-1
6.866051047E0,1.404185146E-1,-1.287895083E0,-1.689756215E-1
6.868536359E0,1.031568274E-1,-1.137626648E0,-1.537044346E-1
6.871021672E0,6.406260282E-2,-9.909469485E-1,-1.359898746E-1
6.873506932E0,2.313583903E-2,-8.498412371E-1,-1.139993668E-1
6.875992244E0,-1.840177365E-2,-7.185090780E-1,-9.139802307E-2
6.878477557E0,-6.177192926E-2,-5.963396430E-1,-6.696412712E-2
6.880962817E0,-1.033095419E-1,-4.802786708E-1,-4.253023863E-2
6.883448130E0,-1.460688561E-1,-3.715478480E-1,-2.298312820E-2
6.885933390E0,-1.888281554E-1,-2.683146596E-1,-1.137703005E-2
6.888418703E0,-2.273115367E-1,-1.711899489E-1,-5.879404955E-3
6.890903963E0,-2.657949030E-1,-8.200624585E-2,-3.436015919E-3
6.893389276E0,-3.000023663E-1,-5.650337320E-3,-2.214321401E-3
6.895874588E0,-3.312319219E-1,5.848862603E-2,-2.214321401E-3
6.898359849E0,-3.587200642E-1,1.097997949E-1,-3.436015919E-3
6.900845161E0,-3.819322586E-1,1.470614821E-1,-3.436015919E-3
6.903330422E0,-4.027010500E-1,1.739387512E-1,-3.436015919E-3
6.905815734E0,-4.204156399E-1,1.898207814E-1,-1.603474026E-3
6.908301047E0,-4.326325655E-1,1.928750277E-1,-2.214321401E-3
6.910786307E0,-4.411844313E-1,1.879882365E-1,8.399150101E-4
6.913271619E0,-4.466820657E-1,1.727170646E-1,6.337540224E-3
6.915756932E0,-4.497362971E-1,1.519482583E-1,1.122431830E-2
6.918242192E0,-4.466820657E-1,1.214058921E-1,1.488940232E-2
6.920727505E0,-4.375193417E-1,8.231166750E-2,1.550024934E-2
6.923212765E0,-4.283566475E-1,4.016320780E-2,1.183516532E-2
6.925698078E0,-4.191939235E-1,-8.093725890E-3,-5.879404955E-3
6.928183390E0,-4.106420577E-1,-5.940489471E-2,-2.420482226E-2
6.930668651E0,-3.984251320E-1,-1.076618284E-1,-3.458922729E-2
6.933153963E0,-3.776563108E-1,-1.473668963E-1,-3.214583546E-2
6.935639224E0,-3.544441164E-1,-1.772984117E-1,-2.115058713E-2
6.938124536E0,-3.287885487E-1,-1.925695986E-1,2.290677221E-4
6.940609797E0,-2.963372767E-1,-1.980672181E-1,2.466295846E-2
6.943095109E0,-2.596864402E-1,-1.950129867E-1,5.092938989E-2
6.945580422E0,-2.224247605E-1,-1.791309565E-1,7.108735293E-2
6.948065682E0,-1.839413792E-1,-1.553079188E-1,8.696937561E-2
6.950550994E0,-1.479013860E-1,-1.284306347E-1,9.552124143E-2
6.953036307E0,-1.191915721E-1,-1.009425074E-1,9.613208473E-2
6.955521567E0,-9.353598952E-2,-7.284353673E-2,9.368869662E-2
6.958006880E0,-7.215633243E-2,-4.779879749E-2,9.002361447E-2
6.960492140E0,-5.566345528E-2,-2.214321308E-2,8.819106966E-2
6.962977453E0,-4.527905211E-2,-7.635590737E-4,8.696937561E-2
6.965462765E0,-3.428380191E-2,1.695101149E-2,8.819106966E-2
6.967948026E0,-2.817532979E-2,3.283303976E-2,9.002361447E-2
6.970433338E0,-2.267770469E-2,4.993676394E-2,9.368869662E-2
6.972918599E0,-1.840177365E-2,6.704048812E-2,9.552124143E-2
6.975403911E0,-1.656923257E-2,8.536590636E-2,9.735377878E-2
6.977889224E0,-1.595838554E-2,1.061347127E-1,9.979717433E-2
6.980374484E0,-1.840177365E-2,1.305686086E-1,9.735377878E-2
6.982859797E0,-2.328855172E-2,1.629435122E-1,9.063446522E-2
6.985345057E0,-2.756448276E-2,1.977618039E-1,8.391514421E-2
6.987830369E0,-3.306210786E-2,2.331909388E-1,7.780666649E-2
6.990315630E0,-4.222481698E-2,2.655658424E-1,6.925480813E-2
6.992800942E0,-4.711159319E-2,2.942756712E-1,5.948125198E-2
6.995286255E0,-5.444176123E-2,3.162661791E-1,5.337277800E-2
6.997771515E0,-6.604786217E-2,3.333698809E-1,4.848600179E-2
7.000256828E0,-7.276718318E-2,3.468085229E-1,4.665346071E-2
7.002742088E0,-7.948649675E-2,3.565820754E-1,4.298837483E-2
7.005227401E0,-8.803836256E-2,3.596363366E-1,4.298837483E-2
7.007712713E0,-9.842276573E-2,3.571929336E-1,4.298837483E-2
7.010197974E0,-1.057529300E-1,3.504736125E-1,4.237752780E-2
7.012683286E0,-1.088071689E-1,3.376458287E-1,4.359922186E-2
7.015168599E0,-1.112505570E-1,3.229855001E-1,4.726430774E-2
7.017653859E0,-1.112505570E-1,3.034383655E-1,4.970769584E-2
7.020139172E0,-1.063637808E-1,2.857238054E-1,5.276193097E-2
7.022624432E0,-1.008661538E-1,2.704526186E-1,5.520532280E-2
7.025109744E0,-9.048175067E-2,2.551814318E-1,5.703786388E-2
7.027595057E0,-7.826480269E-2,2.441861928E-1,5.887040496E-2
7.030080317E0,-6.543701142E-2,2.356343269E-1,5.459447205E-2
7.032565630E0,-5.199837312E-2,2.307475507E-1,5.154023692E-2
7.035050890E0,-3.794888780E-2,2.307475507E-1,4.787515476E-2
7.037536203E0,-2.512109280E-2,2.325800955E-1,4.421006888E-2
7.040021515E0,-1.290414855E-2,2.368560284E-1,3.993413970E-2
7.042506776E0,-3.130592173E-3,2.484621257E-1,3.687990457E-2
7.044992088E0,1.756185899E-3,2.649549842E-1,3.749075159E-2
7.047477349E0,5.421269219E-3,2.857238054E-1,3.810159862E-2
7.049962661E0,5.421269219E-3,3.119902313E-1,4.054498672E-2
7.052447974E0,-7.635590737E-5,3.431434333E-1,4.237752780E-2
7.054933234E0,-8.017370477E-3,3.755183518E-1,4.482091591E-2
7.057418547E0,-2.084516361E-2,4.048390090E-1,4.909684882E-2
7.059903807E0,-3.550549597E-2,4.347705245E-1,5.459447205E-2
7.062389119E0,-5.505260825E-2,4.640912116E-1,6.009209901E-2
7.064874432E0,-7.643226534E-2,4.921901822E-1,6.070294604E-2
7.067359692E0,-9.720107168E-2,5.196782947E-1,6.192464009E-2
7.069845005E0,-1.173590273E-1,5.373928547E-1,6.070294604E-2
7.072330265E0,-1.393495351E-1,5.532749295E-1,5.642701685E-2
7.074815578E0,-1.595074832E-1,5.630484819E-1,5.154023692E-2
7.077300890E0,-1.802763045E-1,5.667135715E-1,4.604261369E-2
7.079786151E0,-1.973800212E-1,5.630484819E-1,4.054498672E-2
7.082271463E0,-2.095969617E-1,5.569399595E-1,3.321481869E-2
7.084756776E0,-2.187596709E-1,5.459447503E-1,2.649549954E-2
7.087242036E0,-2.218139172E-1,5.337277651E-1,2.160872146E-2
7.089727349E0,-2.199813724E-1,5.190674663E-1,1.794363745E-2
7.092212609E0,-2.120403498E-1,5.031854510E-1,1.427855436E-2
7.094697922E0,-1.979908645E-1,4.860817194E-1,1.305686031E-2
7.097183182E0,-1.778329015E-1,4.671454430E-1,1.061347127E-2
7.099668494E0,-1.558424085E-1,4.482091665E-1,6.337540224E-3
7.102153807E0,-1.277434379E-1,4.237752855E-1,2.061609412E-3
7.104639067E0,-9.720107168E-2,4.017847776E-1,-5.879404955E-3
7.107124380E0,-6.055023521E-2,3.791834414E-1,-8.933641016E-3
7.109609692E0,-2.512109280E-2,3.553603888E-1,-1.320957206E-2
7.112094953E0,9.697199799E-3,3.321481943E-1,-1.565296017E-2
7.114580265E0,4.207210615E-2,3.083251417E-1,-1.626380906E-2
7.117065526E0,7.383616269E-2,2.881672084E-1,-1.748550311E-2
7.119550838E0,1.025459841E-1,2.686200738E-1,-1.809635013E-2
7.122036099E0,1.275907159E-1,2.490729690E-1,-1.931804419E-2
7.124521411E0,1.483595222E-1,2.325800955E-1,-2.053973824E-2
7.127006724E0,1.636307091E-1,2.179197669E-1,-2.237228118E-2
7.129491984E0,1.740151197E-1,2.069245130E-1,-2.725905925E-2
7.131977297E0,1.807344258E-1,1.995943487E-1,-3.214583546E-2
7.134462609E0,1.819561273E-1,1.940967143E-1,-3.275668249E-2
7.136947869E0,1.789018959E-1,1.904316396E-1,-3.458922729E-2
7.139433182E0,1.721825749E-1,1.910424829E-1,-3.458922729E-2
7.141918442E0,1.630198658E-1,1.916533262E-1,-3.520007432E-2
7.144403755E0,1.495812237E-1,1.910424829E-1,-3.397838026E-2
7.146889067E0,1.336991936E-1,1.910424829E-1,-3.397838026E-2
7.149374328E0,1.159846261E-1,1.922641695E-1,-3.214583546E-2
7.151859640E0,9.582666308E-2,1.898207814E-1,-3.336753324E-2
7.154344901E0,7.322531193E-2,1.855448484E-1,-3.703261539E-2
7.156830213E0,4.879142344E-2,1.794363856E-1,-4.069769755E-2
7.159315526E0,2.191414498E-2,1.708845198E-1,-4.558447748E-2
7.161800786E0,-6.184828468E-3,1.653869003E-1,-5.108210072E-2
7.164286099E0,-3.367295489E-2,1.598892659E-1,-5.352549255E-2
7.166771359E0,-6.116108224E-2,1.574458778E-1,-5.535803363E-2
7.169256672E0,-8.681666851E-2,1.550024897E-1,-5.352549255E-2
7.171741984E0,-1.106397063E-1,1.525591016E-1,-5.047125369E-2
7.174227244E0,-1.326302141E-1,1.519482583E-1,-4.619532451E-2
7.176712557E0,-1.533990204E-1,1.464506239E-1,-4.253023863E-2
7.179197817E0,-1.723352820E-1,1.378987730E-1,-3.825430945E-2
7.181683130E0,-1.882173121E-1,1.275143623E-1,-3.214583546E-2
7.184168442E0,-1.992125660E-1,1.134648770E-1,-2.603736520E-2
7.186653703E0,-2.083752751E-1,9.575030953E-2,-1.809635013E-2
7.189139015E0,-2.114295065E-1,7.437065244E-2,-1.320957206E-2
7.191624276E0,-2.108186632E-1,5.238015205E-2,-5.268557463E-3
7.194109588E0,-2.095969617E-1,3.222219273E-2,2.061609412E-3
7.196594901E0,-2.022667974E-1,1.206423342E-2,9.391776286E-3
7.199080161E0,-1.937149316E-1,-5.650337320E-3,1.550024934E-2
7.201565474E0,-1.833305359E-1,-2.092151903E-2,2.221956849E-2
7.204050734E0,-1.686701924E-1,-3.436015919E-2,2.893888950E-2
7.206536047E0,-1.527881771E-1,-4.657710344E-2,3.871244565E-2
7.209021359E0,-1.362952888E-1,-6.123743951E-2,4.848600179E-2
7.211506619E0,-1.173590273E-1,-7.650861889E-2,5.764871091E-2
7.213991932E0,-9.659022093E-2,-9.116895497E-2,6.742226332E-2
7.216477192E0,-7.826480269E-2,-1.033858955E-1,7.658497244E-2
7.218962505E0,-5.688514933E-2,-1.131594554E-1,8.513683826E-2
7.221447817E0,-4.039227590E-2,-1.259872466E-1,9.368869662E-2
7.223933078E0,-2.267770469E-2,-1.388150454E-1,1.016297117E-1
7.226418390E0,-3.741439432E-3,-1.546970755E-1,1.095707268E-1
7.228903651E0,1.336228382E-2,-1.730224788E-1,1.175117418E-1
7.231388963E0,3.107685409E-2,-1.962346882E-1,1.285069883E-1
7.233874276E0,5.123481527E-2,-2.371614426E-1,1.492757946E-1
7.236359536E0,6.711684167E-2,-2.768665254E-1,1.669903696E-1
7.238844849E0,7.444700599E-2,-3.122956753E-1,1.730988473E-1
7.241330109E0,7.689040154E-2,-3.501681983E-1,1.767639220E-1
7.243815422E0,7.383616269E-2,-3.849864900E-1,1.755422354E-1
7.246300734E0,6.467345357E-2,-4.161396921E-1,1.718771458E-1
7.248785994E0,5.734328553E-2,-4.460712075E-1,1.730988473E-1
7.251271307E0,5.551074445E-2,-4.772244096E-1,1.785964668E-1
7.253756567E0,5.856497958E-2,-5.059342384E-1,1.889808774E-1
7.256241880E0,7.383616269E-2,-5.315898061E-1,2.024195045E-1
7.258727192E0,9.827005118E-2,-5.572454333E-1,2.176906914E-1
7.261212453E0,1.312558055E-1,-5.871769190E-1,2.341835648E-1
7.263697765E0,1.721825749E-1,-6.207735538E-1,2.464005202E-1
7.266183078E0,2.198286504E-1,-6.574243903E-1,2.567849159E-1
7.268668338E0,2.748049200E-1,-6.977402568E-1,2.610608339E-1
7.271153651E0,3.236726820E-1,-7.374453545E-1,2.598391473E-1
7.273638911E0,3.725404739E-1,-7.844805717E-1,2.555632293E-1
7.276124224E0,4.128564000E-1,-8.376243114E-1,2.482330501E-1
7.278609484E0,4.415661991E-1,-8.956547976E-1,2.372378111E-1
7.281094797E0,4.531722963E-1,-9.610154629E-1,2.250208557E-1
7.283580109E0,4.531722963E-1,-1.028895855E0,2.158581465E-1
7.286065369E0,4.470638335E-1,-1.095478177E0,2.121930718E-1
7.288550682E0,4.311818182E-1,-1.155952096E0,2.097496837E-1
7.291035994E0,4.140780866E-1,-1.207263231E0,2.103605270E-1
7.293521255E0,3.963635266E-1,-1.247579217E0,2.134147584E-1
7.296006567E0,3.768163919E-1,-1.268347979E0,2.158581465E-1
7.298491828E0,3.578801453E-1,-1.276288986E0,2.201340795E-1
7.300977140E0,3.389438689E-1,-1.271402240E0,2.201340795E-1
7.303462453E0,3.200076222E-1,-1.246357441E0,2.158581465E-1
7.305947713E0,3.029038906E-1,-1.204208970E0,2.085279822E-1
7.308433026E0,2.827459276E-1,-1.156562924E0,1.963110417E-1
7.310918286E0,2.613662779E-1,-1.097921610E0,1.859266311E-1
7.313403599E0,2.405974567E-1,-1.029506683E0,1.712663025E-1
7.315888911E0,2.161635756E-1,-9.604045749E-1,1.566059589E-1
7.318374172E0,1.874537468E-1,-8.919897079E-1,1.395022422E-1
7.320859484E0,1.538571566E-1,-8.235748410E-1,1.230093688E-1
7.323344744E0,1.220930964E-1,-7.606575489E-1,1.059056446E-1
7.325830057E0,8.788564801E-2,-7.050704360E-1,9.185615927E-2
7.328315369E0,5.306735635E-2,-6.555918455E-1,7.719582319E-2
7.330800630E0,1.702736691E-2,-6.079457402E-1,6.436803192E-2
7.333285942E0,-1.595838554E-2,-5.511369109E-1,5.887040496E-2
7.335771203E0,-4.527905211E-2,-4.906630516E-1,5.703786388E-2
7.338256515E0,-6.604786217E-2,-4.295783341E-1,6.131379306E-2
7.340741828E0,-8.315158635E-2,-3.727695346E-1,6.375718117E-2
7.343227088E0,-9.659022093E-2,-3.177932799E-1,6.375718117E-2
7.345712401E0,-1.039203927E-1,-2.622061968E-1,6.436803192E-2
7.348197713E0,-1.063637808E-1,-2.041756958E-1,6.314633787E-2
7.350682974E0,-1.051420867E-1,-1.424801201E-1,6.009209901E-2
7.353168286E0,-1.008661538E-1,-8.139539510E-2,5.215108395E-2
7.355653547E0,-9.720107168E-2,-2.092151903E-2,4.054498672E-2
7.358138859E0,-9.231429547E-2,3.466558084E-2,3.016058356E-2
7.360624172E0,-8.926005661E-2,8.597674966E-2,1.672194339E-2
7.363109432E0,-8.620581776E-2,1.324011385E-1,2.672456671E-3
